,MedHouseVal
221,-1.2289895245343991
222,-0.5889570052110105
223,-0.5214941180390856
224,-0.6105797254584221
225,2.046420138543537
226,-1.381213475076178
227,1.4271454306576639
228,-1.3379680345813545
229,-1.0888742973311707
230,-0.16774641479142907
231,0.27768162230525345
232,-0.674582977390761
233,-0.7878860314871987
234,0.5778049793393293
235,-0.5517659263854622
236,-1.0352499511175894
237,0.138431303911922
238,0.15572948010985102
239,-0.6970706064480693
240,0.30276397779225145
241,-0.062227539984059506
242,-1.2004475338078153
243,-0.6382568073751093
244,-0.23693911958314665
245,-1.081955026851999
246,0.7905725465738612
247,0.34946905352666074
248,0.20675909989374297
249,0.7118658448732822
250,-0.7602089495705117
251,-0.1608271443122573
252,-0.8294016543622295
253,-0.9660572463258718
254,-0.062227539984059506
255,-0.20320767599718434
256,-1.1857440840395754
257,-0.18072004693987606
258,2.5325075387934524
259,-0.12623079191639844
260,-0.47651885992446924
261,-0.07087662808302422
262,-0.9288661675003236
263,-1.2852085971776699
264,0.020803705766001795
265,-0.7420458645626858
266,0.17562238273746997
267,-1.3085611350448743
268,-0.2940231010363138
269,0.5406139005137809
270,1.4799048680613485
271,-0.35975617058844567
272,0.3088183394615265
273,0.25000454038856673
274,0.8744687011338189
275,0.23530109062032645
276,0.46363701643299504
277,-0.0008190144814099045
278,-1.3068313174250816
279,-1.0144921396800741
280,-1.0335201334977966
281,-0.5915517316407
282,-1.0906041149509638
283,0.3927144940214841
284,-0.5560904704349445
285,-1.4962463467924085
286,1.1434553410116213
287,-0.5664693761537022
288,1.4271454306576639
289,-0.5007363066015703
290,-0.1573675090726714
291,-0.47478904230467633
292,0.9920962992797387
293,2.5325075387934524
294,0.0977805898467877
295,-0.09509407476012544
296,-0.7377213205132034
297,2.5325075387934524
298,-0.9219468970211518
299,-0.6027955461693539
300,-0.992004510622766
301,1.227351495571579
302,2.5325075387934524
303,0.5985627907768443
304,0.2716272606359785
305,2.5325075387934524
306,-1.201312442617712
307,-1.3301838552922862
308,1.261947847967438
309,0.019938796956105422
310,-0.2801845600779702
311,1.1832411462668588
312,0.2742219870656676
313,0.7715445527561386
314,1.5923430133478895
315,0.9012808742406092
316,0.5189911802663693
317,-0.23866893720293958
318,-0.4704644982551939
319,0.0977805898467877
320,-0.393487614174408
321,-0.2879687393670384
322,-0.48949249207291623
323,-0.9340556203597025
324,-1.152012640453613
325,0.3944443116412773
326,-0.2654811103097303
327,-0.5128450299401209
328,0.15918911534943692
329,-0.6970706064480693
330,-1.050818309695726
331,-1.291262958846945
332,-0.9997886899118343
333,2.0706375852206387
334,-1.0283306806384178
335,1.728133696501636
336,-0.8501594657997448
337,2.5325075387934524
338,2.5325075387934524
339,-0.9712466991852509
340,-0.1729358676508077
341,0.2690325342062889
342,1.2351356748606472
343,0.7542463765582093
344,-0.5803079171120457
345,-0.43154360180985274
346,0.19724510298488168
347,-0.49468194493229506
348,1.851815656316831
349,-0.23261457553366438
350,-0.44970668681767856
351,-1.0352499511175894
352,-0.4548961396770574
353,-0.08212044261167827
354,1.012854110717254
355,-1.0084377780107987
356,0.1194033100941994
357,0.7248394770217294
358,0.3927144940214841
359,0.34946905352666074
360,-0.5976060933099752
361,2.5325075387934524
362,2.2194019005228314
363,1.1131835326652448
364,0.29584470731307966
365,-0.8034543900653353
366,-0.903783812013326
367,-1.0352499511175894
368,0.5492629886127455
369,-0.2628863838800408
370,-1.181419539990093
371,-0.7411809557527893
372,0.11507876604471715
373,2.5325075387934524
374,-0.8285367455523328
375,-0.3926227053645114
376,-0.7333967764637211
377,1.847491112267349
378,0.4065530349798277
379,-0.9115679913023942
380,-1.063791941844173
381,-1.0447639480264508
382,0.2621132637271172
383,0.9107948711494706
384,0.9791226671312919
385,-1.0291955894483142
386,1.2282164043814754
387,-1.2955875028964274
388,-0.5413870206667045
389,-1.2549367888312932
390,-1.2739647826490157
391,-1.0006535987217307
392,0.3390901478079031
393,-0.2793196512680737
394,-0.1392044240648454
395,2.5325075387934524
396,1.6554813564703323
397,0.427310846417343
398,-0.19715331432790892
399,-0.8190227486434718
400,-0.6866917007293116
401,-0.5059257594609491
402,-0.6858267919194153
403,-0.1833147733695654
404,-0.3441878120103092
405,-1.4244589155710015
406,-0.8319963807919187
407,0.46277210762309867
408,-1.1623915461723708
409,0.6037522436362233
410,-0.9271363498805306
411,2.3076225991322716
412,-0.8389156512710905
413,2.1372355635826668
414,-0.9980588722920412
415,-0.23693911958314665
416,-1.0352499511175894
417,-0.7878860314871987
418,-0.6849618831095187
419,-1.118281196867651
420,-0.7273424147944457
421,-1.1027128382895142
422,-0.8224823838830576
423,0.6850536717664915
424,0.06664387269051471
425,0.2327063641906373
426,-1.3215347671933215
427,0.11161913080513125
428,-0.3052669155649678
429,0.43595993451630793
430,-0.018117190679339343
431,-0.8259420191226435
432,-0.1392044240648454
433,-1.5974406775502956
434,0.06491405507072158
435,2.0645832235513626
436,0.636618778412289
437,1.0266926516755976
438,0.9471210411651222
439,-0.7826965786278199
440,-0.5837675523516316
441,-0.7109091474064129
442,-0.404731428703062
443,-0.7645334936199941
444,-1.5974406775502956
445,-1.2151509835760554
446,-0.3865683436952362
447,-0.6970706064480693
448,-0.887350544625293
449,-0.31737563890351844
450,-0.3960823406040973
451,1.0388013750141483
452,0.9030106918604024
453,-0.1305553359658807
454,-0.09768880118981475
455,-0.9824905137139048
456,2.028257053535711
457,0.27249216944587484
458,0.37714613544334785
459,-0.053578451885094976
460,1.357952725865946
461,0.04329133482330987
462,-0.03628027568716554
463,-0.4730592246848834
464,0.17735220035726312
465,1.6165604600249908
466,0.17389256511767723
467,-1.1390390083051662
468,-0.057038087124680864
469,1.9339819932569957
470,-1.3215347671933215
471,-0.9375152555992883
472,-0.9824905137139048
473,-0.31045636842434665
474,0.041561517203517126
475,-1.1027128382895142
476,1.780028225095424
477,0.15745929772964418
478,-0.4168401520416126
479,0.2456799963390841
480,-0.14439387692422423
481,0.47488083096164907
482,0.7395429267899692
483,-0.22829003148418192
484,-0.5967411845000787
485,0.13670148629212883
486,0.9592297645036729
487,0.13237694224264657
488,1.264542574397127
489,0.3650374121047974
490,-0.6918811535886905
491,-0.7013951504975517
492,-0.6391217161850058
493,2.5325075387934524
494,0.09864549865668408
495,-0.5915517316407
496,0.15399966249005828
497,0.8026812699124116
498,-0.8821610917659141
499,-0.4479768691978856
500,-0.7463704086121681
501,-0.5578202880547374
502,1.0275575604854938
503,-0.4868977656432269
504,1.1391307969621387
505,0.12372785414368166
506,-1.024871045398832
507,-0.3908928877447184
508,0.687648398196181
509,-0.6858267919194153
510,0.11853840128430303
511,-0.5197643004192927
512,-0.8190227486434718
513,-0.5820377347318386
514,0.08913150174782279
515,-0.12190624786691596
516,-0.8259420191226435
517,1.5897482869182005
518,0.7628954646571742
519,0.9860419376104637
520,-1.4123501922324508
521,-0.4574908661067469
522,-0.1366096976351561
523,-0.9063785384430153
524,-0.3666754410676174
525,-0.5050608506510528
526,-0.6382568073751093
527,0.10902440437544174
528,2.5325075387934524
529,0.6651607691388729
530,-0.3831087084556503
531,1.264542574397127
532,-0.3865683436952362
533,0.09086131936761592
534,-0.823347292692954
535,0.035507155534241726
536,0.6945676686753527
537,-1.1597968197426816
538,0.5354244476544019
539,-1.181419539990093
540,0.048480787682688896
541,-1.3371031257714578
542,-1.201312442617712
543,-0.2992125538956926
544,-1.3223996760032177
545,0.6504573193706326
546,-0.7429107733725823
547,-1.2082317130968838
548,0.2664378077765994
549,0.44028447856579017
550,0.004370438377968735
551,-0.49468194493229506
552,0.5786698881492257
553,0.03204752029465584
554,-1.0257359542087283
555,-0.9660572463258718
556,0.7006220303446281
557,1.581964107629132
558,-0.5976060933099752
559,0.20935382632343247
560,-0.3796490732160644
561,0.7992216346728257
562,-1.3085611350448743
563,-0.7031249681173447
564,1.5862886516786145
565,0.1194033100941994
566,-1.177094995940611
567,-1.142498643544752
568,0.24654490514898086
569,0.8580354337457858
570,1.1304817088631742
571,-0.349377264869688
572,1.114913350285038
573,-0.435868145859335
574,-0.36062107939834204
575,1.0708030009803178
576,-1.3232645848131144
577,-0.5336028413776363
578,2.5325075387934524
579,-1.1468231875942343
580,-0.09682389237991838
581,-0.9245416234508413
582,2.5325075387934524
583,-0.36321580582803153
584,0.013019526476933645
585,0.41693194069858536
586,-1.199582624997919
587,-0.7264775059845493
588,-0.5690641025833917
589,0.3909846764016914
590,-0.6529602571433494
591,0.5864540674382939
592,2.5325075387934524
593,-0.5353326589974292
594,-0.5154397563698104
595,1.6156955512150946
596,-0.23174966672376782
597,-0.25683202221076556
598,1.0837766331287648
599,-0.14093424168463836
600,-0.17207095884091134
601,1.0137190195271508
602,-0.3865683436952362
603,-0.9539485229873214
604,-0.6771777038204505
605,0.6444029577013576
606,-1.318940040763632
607,0.416067031888689
608,0.5864540674382939
609,1.0993449917069011
610,-0.7013951504975517
611,0.4065530349798277
612,2.5325075387934524
613,0.2811412575448394
614,-0.1703411412211184
615,2.5325075387934524
616,0.6582414986597012
617,-1.0750357563728272
618,0.5864540674382939
619,0.010424800047244134
620,-0.7013951504975517
621,2.5325075387934524
622,-0.7325318676538246
623,0.15399966249005828
624,0.5561822590919172
625,-0.3459176296301021
626,-0.33121417986186197
627,-0.7593440407606152
628,-0.6901513359688976
629,-0.18936913503884079
630,-0.6477708042839705
631,0.2828710751646325
632,-1.2039071690474012
633,2.2851349700749637
634,-0.5327379325677398
635,-0.852754192229434
636,-1.1338495554457872
637,0.8173847196806515
638,-0.6460409866641775
639,-1.3310487641021826
640,-0.6642040716720033
641,-0.6339322633256269
642,0.7438674708394516
643,-0.3926227053645114
644,-0.3865683436952362
645,0.3883899499720019
646,0.47747555739133857
647,0.08653677531813367
648,0.7542463765582093
649,-0.7394511381329963
650,0.32265688041987
651,-0.9011890855836365
652,-0.018117190679339343
653,1.0751275450298
654,0.8078707227717903
655,-0.3580263529686527
656,-1.3293189464823896
657,-1.2791542355083945
658,-1.1104970175785824
659,2.5325075387934524
660,-0.5569553792448411
661,-1.3293189464823896
662,-0.9764361520446294
663,-0.08903971309085004
664,-0.6399866249949021
665,-1.2445578831125355
666,0.15054002725047239
667,0.6175907845945668
668,-0.7230178707449635
669,0.19119074131560668
670,0.3261165156594559
671,-0.6278779016563516
672,-1.3249944024329074
673,-0.393487614174408
674,0.09691568103689133
675,-1.2212053452453306
676,-0.9427047084586672
677,-0.1426640593044313
678,2.5325075387934524
679,-0.09422916595022887
680,0.9341474090166754
681,-0.41770506085150916
682,-0.41770506085150916
683,-0.6797724302501399
684,-0.9859501489534908
685,-0.9478941613180459
686,-0.9807606960941119
687,0.25000454038856673
688,-0.8190227486434718
689,-0.9686519727555613
690,0.9895015728500496
691,-0.6840969742996224
692,-0.485167948023434
693,-1.1753651783208179
694,-0.8060491164950248
695,-0.25250747816128316
696,-0.5024661242213633
697,0.5172613626465761
698,0.8312232606389951
699,-0.28537401293734904
700,0.14621548320099012
701,-0.7437756821824788
702,0.5864540674382939
703,-0.40992088156244083
704,-0.645176077854281
705,-0.2066673112367702
706,1.0500451895428025
707,-0.00773828496058168
708,-0.7541545879012365
709,1.1737271493579975
710,0.10642967794575223
711,0.9315526825869859
712,1.7808931339053207
713,0.13410675986243933
714,0.0917262281775123
715,-0.8458349217502623
716,0.6789993100972165
717,0.296709616122976
718,2.5325075387934524
719,0.5328297212247127
720,0.39876885569075954
721,1.2455145805794048
722,-1.0352499511175894
723,-0.2784547424581773
724,0.6314293255529104
725,1.532664305465033
726,-1.0845497532816883
727,0.4065530349798277
728,0.7231096594019362
729,-0.9444345260784601
730,0.6694853131883551
731,-0.1028782540491936
732,0.5553173502820209
733,0.43595993451630793
734,-1.4028361953235897
735,1.7739738634261488
736,-0.9435696172685637
737,2.2842700612650666
738,1.052639915972492
739,-0.19715331432790892
740,-0.9383801644091847
741,0.07788768721916875
742,-0.6512304395235564
743,-0.8276718367424365
744,0.6859185805763882
745,0.6720800396180446
746,0.006965164807658247
747,0.35898305043552203
748,-0.615769178317801
749,2.419195835608916
750,-0.3147809124738291
751,2.111288299285772
752,1.219567316282511
753,2.5325075387934524
754,-0.4661399542057116
755,0.6089416964956019
756,-0.8709172772372601
757,-0.4298137841900598
758,-0.47478904230467633
759,0.9799875759411882
760,-1.3016418645657026
761,-0.6503655307136599
762,-0.05876790474447362
763,-0.1210413390570196
764,-0.5690641025833917
765,0.8381425311181668
766,-0.11585188619764077
767,-1.2506122447818109
768,-1.3362382169615614
769,0.5285051771752302
770,-1.168445907841646
771,-1.3258593112428037
772,0.4203915759381712
773,2.5325075387934524
774,2.5325075387934524
775,-0.23520930196335368
776,0.5734804352898467
777,0.3252516068495595
778,-1.3595907548287662
779,-0.560415014484427
780,-1.3068313174250816
781,-1.0438990392165544
782,-0.7351265940835141
783,-0.1703411412211184
784,-0.8311314719820223
785,-1.3198049495735285
786,0.16005402415933367
787,-0.8423752865106764
788,-0.13401497120546657
789,0.13237694224264657
790,-0.4730592246848834
791,0.7430025620295552
792,-0.013792646629857078
793,0.8822528804228871
794,-0.569929011393288
795,0.07356314316968648
796,-1.3163453143339425
797,1.2896249298841251
798,2.5325075387934524
799,-0.6702584333412788
800,2.5325075387934524
801,-0.6642040716720033
802,0.9220386856781245
803,-0.24212857244252547
804,-0.213586581715942
805,2.5325075387934524
806,-0.45143650443747146
807,0.6513222281805293
808,2.501362172549081
809,0.9220386856781245
810,2.5325075387934524
811,0.9782577583213952
812,-0.8190227486434718
813,-0.7870211226773024
814,-0.3779192555962715
815,-0.08903971309085004
816,0.8917668773317483
817,-0.9452994348883564
818,0.03204752029465584
819,0.3832004971126232
820,0.060589511021239315
821,2.5325075387934524
822,0.19551528536508894
823,-0.08385026023147121
824,-0.511115212320328
825,-0.6858267919194153
826,0.32438669803966313
827,-0.5353326589974292
828,-0.9747063344248367
829,0.39876885569075954
830,-0.5154397563698104
831,1.056964460021974
832,-0.36581053225772087
833,0.8865774244723693
834,-0.8146982045939895
835,0.18946092369581352
836,0.12199803652388891
837,2.2799455172155847
838,-0.7818316698179235
839,2.5325075387934524
840,-0.393487614174408
841,-0.9703817903753542
842,0.7308938386910043
843,-1.1874739016593685
844,-0.9072434472529118
845,-0.8518892834195377
846,-1.0127623220602813
847,2.5325075387934524
848,-0.5483062911458764
849,-0.10893261571846899
850,0.3503339623365571
851,2.273026246736413
852,2.5325075387934524
853,2.5325075387934524
854,0.17043292987809133
855,1.3735210844440826
856,2.5325075387934524
857,0.076157869599376
858,-0.45835577491664325
859,-0.8164280222137824
860,-0.589821914020907
861,1.4323348835170429
862,-0.990274693002973
863,-1.0058430515811094
864,-0.004278649720995792
865,-0.06828190165333471
866,-1.2168808011958485
867,-0.6373918985652128
868,-0.9850852401435942
869,1.4159016161290097
870,-0.43154360180985274
871,0.07183332554989336
872,0.5700208000502608
873,-1.1943931721385403
874,-0.7109091474064129
875,1.7679195017568732
876,-0.7212880531251705
877,-0.04925390783561233
878,0.21886782323229376
879,-0.9738414256149401
880,-0.7039898769272411
881,-1.2670455121698438
882,-0.2784547424581773
883,-1.1044426559093072
884,-0.5846324611615281
885,-1.0032483251514202
886,-0.32429490938269023
887,1.689212800056295
888,1.585423742868718
889,-1.1217408321072366
890,1.0457206454933201
891,0.4999631864486467
892,-0.8190227486434718
893,0.06577896388061834
894,-0.25250747816128316
895,0.03723697315403486
896,0.5561822590919172
897,0.48698955430019947
898,2.5325075387934524
899,-0.24904784292169724
900,-0.47478904230467633
901,1.1131835326652448
902,0.5440735357533668
903,0.2785465311151502
904,0.10815949556554537
905,-0.35456671772906684
906,-1.1822844487999895
907,1.0336119221547693
908,0.22924672895105144
909,-0.18677440860915126
910,-0.4730592246848834
911,1.4210910689883884
912,2.1329110195331844
913,0.3261165156594559
914,0.15399966249005828
915,0.4082828525996208
916,-0.021576825918925232
917,-0.5543606528151516
918,1.3285458263294663
919,-1.2558016976411897
920,-1.1277951937765118
921,1.4392541539962145
922,0.4930439159694749
923,-1.2082317130968838
924,-0.19715331432790892
925,2.5325075387934524
926,0.9038756006702987
927,0.29584470731307966
928,0.7542463765582093
929,1.5032574059285533
930,1.148644793871
931,-1.2436929743026393
932,0.0977805898467877
933,1.955604713504408
934,-0.31305109485403615
935,-0.7143687826459988
936,-1.2263947981047096
937,-1.0283306806384178
938,-0.26807583673941965
939,-0.10201334523929721
940,-0.9063785384430153
941,2.5325075387934524
942,-0.18158495574977243
943,-0.7558844055210294
944,0.6175907845945668
945,-0.33380890629155147
946,-0.9539485229873214
947,-1.1433635523546484
948,-0.2663460191196267
949,2.0369061416346756
950,1.095020447657419
951,-1.0464937656462436
952,2.5325075387934524
953,-0.5361975678073257
954,-0.8908101798648789
955,-0.8588085538987095
956,0.8320881694488915
957,0.3624426856751079
958,0.17735220035726312
959,-0.028496096398097005
960,-0.6278779016563516
961,1.893331279191862
962,-0.9634625198961825
963,-1.381213475076178
964,-0.5214941180390856
965,-0.1331500623955702
966,-0.9401099820289778
967,1.2264865867616828
968,-0.7308020500340316
969,2.5325075387934524
970,-0.1738007764607043
971,0.40482321736003496
972,0.4999631864486467
973,0.0856718665082369
974,-0.6702584333412788
975,0.045886061252999384
976,0.808735631581687
977,-0.18936913503884079
978,-0.645176077854281
979,0.15399966249005828
980,0.6392135048419786
981,-0.1703411412211184
982,1.2351356748606472
983,-0.6979355152579658
984,-0.6382568073751093
985,-0.023306643538718367
986,0.06750878150041109
987,0.1816767444067454
988,-0.4073261551327515
989,-0.3865683436952362
990,-0.5742535554427705
991,1.1546991555402755
992,2.186535365746765
993,-0.1270957007262948
994,-0.6988004240678622
995,-0.32688963581237973
996,-0.8925399974846717
997,-1.0118974132503846
998,-1.0326552246879
999,-0.20147785837739138
1000,0.9773928495114987
1001,-0.287103830557142
1002,-0.7109091474064129
1003,-1.1840142664197828
1004,-0.7472353174220647
1005,0.46104229000330554
1006,1.9409012637361676
1007,1.2351356748606472
1008,-0.7697229464793729
1009,-0.8458349217502623
1010,0.548398079802849
1011,2.5325075387934524
1012,1.9685783456528545
1013,0.28200616635473613
1014,-1.3414276698209404
1015,-0.6676637069115893
1016,-0.24212857244252547
1017,-0.98854487538318
1018,0.8718739747041294
1019,1.2541636686783695
1020,-0.9651923375159754
1021,-0.6097148166485258
1022,-0.7930754843465776
1023,0.2275169113312583
1024,1.2351356748606472
1025,0.5743453440997435
1026,0.24308526990939497
1027,2.5325075387934524
1028,-1.2454227919224319
1029,-0.7740474905288552
1030,0.4835299190606136
1031,2.3724907598745073
1032,0.1842714708364349
1033,0.6288345991232209
1034,-0.20926203766645954
1035,2.236700076720761
1036,-0.49468194493229506
1037,0.3780110442532442
1038,2.5325075387934524
1039,-0.7472353174220647
1040,2.5325075387934524
1041,-0.933190711549806
1042,-0.29229328341652083
1043,-0.8449700129403659
1044,-0.47392413349477974
1045,-0.4298137841900598
1046,0.8294934430192024
1047,-0.48170831278384807
1048,-0.7757773081486482
1049,0.3598479592454184
1050,1.2065936841340636
1051,1.3864947165925294
1052,-0.5630097409141163
1053,-0.6027955461693539
1054,-0.380513982025961
1055,1.1209677119543129
1056,-1.381213475076178
1057,-0.6088499078386291
1058,0.08134732245875465
1059,-0.10720279809867604
1060,-0.47911358635415857
1061,-0.7489651350418576
1062,0.3010341601724583
1063,1.063883730501146
1064,0.08480695769834053
1065,-0.35456671772906684
1066,-0.46786977182550454
1067,0.7205149329722467
1068,-0.2879687393670384
1069,0.5336946300346092
1070,-0.5413870206667045
1071,-0.4782486775442622
1072,-0.44019268990881744
1073,-0.9989237811019377
1074,0.9324175913968822
1075,-0.28623892174724547
1076,-0.8648629155679847
1077,-0.8492945569898481
1078,-1.1580670021228883
1079,-1.2532069712115004
1080,1.6675900798088827
1081,-1.2480175183521214
1082,-0.025036461158511117
1083,0.3659023209146938
1084,2.5325075387934524
1085,0.6824589453368023
1086,2.5325075387934524
1087,1.3276809175195698
1088,-0.6477708042839705
1089,0.4022284909303454
1090,-1.1018479294796177
1091,-1.0352499511175894
1092,-0.39694724941399384
1093,-1.186608992849472
1094,-0.91502762654198
1095,1.6286691833635416
1096,-0.6399866249949021
1097,0.6755396748576306
1098,0.008694982427450999
1099,-0.1573675090726714
1100,-1.331913672912079
1101,0.8208443549202374
1102,0.057129875781653426
1103,0.7810585496649999
1104,0.6236451462638423
1105,-0.6313375368959374
1106,-0.2784547424581773
1107,-0.7342616852736175
1108,-1.158931910932785
1109,2.5238498016063895
1110,-0.6261480840365586
1111,2.5325075387934524
1112,0.7940321818134471
1113,1.0189084723865294
1114,-0.800859663635646
1115,0.13670148629212883
1116,-0.5050608506510528
1117,-0.9141627177320837
1118,-0.7325318676538246
1119,0.1470803920108865
1120,0.018208979336312284
1121,-0.569929011393288
1122,-0.5552255616250481
1123,-0.8674576419976742
1124,0.7014869391545245
1125,1.6520217212307464
1126,-1.2575315152609827
1127,-0.6027955461693539
1128,1.3674667227748074
1129,-0.28623892174724547
1130,-0.6027955461693539
1131,-0.6503655307136599
1132,-0.40213670227337267
1133,-0.29748273627589966
1134,0.4740159221517527
1135,-0.6676637069115893
1136,-1.3881327455553496
1137,-0.6027955461693539
1138,-0.7342616852736175
1139,-1.013627230870178
1140,-0.9928694194326625
1141,-0.0656871752236454
1142,0.17994692678695223
1143,0.15399966249005828
1144,0.3018990689823547
1145,2.5325075387934524
1146,-0.5673342849635987
1147,-0.6581497100027281
1148,1.148644793871
1149,0.6625660427091834
1150,-0.8925399974846717
1151,-0.15304296502318895
1152,-0.32602472700248314
1153,-0.1495833297836031
1154,1.1045344445662801
1155,1.728133696501636
1156,-0.2473180253019043
1157,0.3339006949485244
1158,-0.4972766713619844
1159,2.5325075387934524
1160,0.4420142961855833
1161,-0.5214941180390856
1162,-0.6780426126303469
1163,0.8986861478109202
1164,1.0189084723865294
1165,0.15918911534943692
1166,-0.1366096976351561
1167,-0.24212857244252547
1168,-0.09595898357002182
1169,-0.8812961829560177
1170,-1.0404394039769684
1171,-0.9098381736826012
1172,2.5325075387934524
1173,-1.289533141227152
1174,-0.09855370999971133
1175,1.0336119221547693
1176,-0.015522464249650215
1177,-0.5223590268489822
1178,0.4134723054589995
1179,-0.38743325250513255
1180,-0.3156458212837255
1181,-0.8181578398335754
1182,0.8606301601754753
1183,0.5328297212247127
1184,-0.2196409433852172
1185,-0.22396548743469966
1186,-0.44278741633850677
1187,1.1296168000532778
1188,1.261947847967438
1189,-0.5751184642526669
1190,-1.1805546311801969
1191,-0.33294399748165493
1192,0.10037531627647721
1193,0.19205565012550305
1194,-0.9504888877477354
1195,-0.40300161108326904
1196,-0.2594267486404549
1197,2.5325075387934524
1198,-1.1667160902218532
1199,1.9426310813559602
1200,-0.7766422169585447
